order_id,user_id,order_date,days_since_last_order,product_id,product_category,order_value,is_repeat_order
34632,4899,2023-08-04,42.0,406,Digestive Health,274.71,1
34633,4529,2023-03-07,,347,Diabetes Care,732.63,0
34634,2538,2023-05-29,9.0,192,Skin Care,702.11,1
34635,7132,2023-07-04,11.0,75,Digestive Health,567.5,1
34636,4894,2023-02-11,,312,Heart Care,1407.97,0
34637,6413,2023-10-17,,189,Vitamins,1398.77,0
34638,1499,2023-04-07,5.0,113,Heart Care,738.85,1
34639,2548,2023-04-06,18.0,104,Digestive Health,1410.01,1
34640,7560,2023-05-19,,295,Skin Care,893.99,0
34641,5469,2023-10-23,22.0,94,Diabetes Care,893.27,1
34642,5918,2023-08-02,,236,Vitamins,326.87,0
34643,7823,2023-02-01,20.0,154,Pain Relief,1388.76,1
34644,2273,2023-08-29,15.0,78,Cold & Cough,1036.03,1
34645,100,2023-08-21,19.0,66,Skin Care,1008.31,1
34646,2068,2023-10-02,,325,Digestive Health,1007.3,0
34647,859,2023-12-04,,480,Cold & Cough,735.53,0
34648,5991,2023-04-29,,462,Cold & Cough,1089.28,0
34649,2448,2023-03-02,,56,Cold & Cough,701.0,0
34650,3942,2023-06-25,,159,Heart Care,1248.43,0
34651,5365,2023-06-09,,471,Diabetes Care,1216.97,0
34652,6418,2023-02-28,20.0,261,Skin Care,861.54,1
34653,3277,2023-07-04,13.0,109,Diabetes Care,471.79,1
34654,6879,2023-09-03,,317,Diabetes Care,1279.18,0
34655,1279,2023-09-22,24.0,479,Skin Care,984.88,1
34656,845,2023-07-04,10.0,397,Skin Care,1499.52,1
34657,6701,2023-05-26,27.0,187,Digestive Health,185.02,1
34658,1477,2023-09-16,,139,Diabetes Care,1359.32,0
34659,3255,2023-04-11,18.0,260,Diabetes Care,961.8,1
34660,7130,2023-06-21,,476,Cold & Cough,217.7,0
34661,5118,2023-09-15,16.0,437,Vitamins,660.77,1
34662,598,2023-10-30,11.0,218,Cold & Cough,576.85,1
34663,4281,2023-04-11,41.0,107,Pain Relief,838.1,1
34664,6518,2023-09-14,18.0,53,Cold & Cough,183.89,1
34665,964,2023-08-10,,19,Digestive Health,337.61,0
34666,5354,2023-06-17,,430,Heart Care,336.63,0
34667,1630,2023-11-29,,167,Cold & Cough,1470.29,0
34668,7801,2023-07-06,,104,Diabetes Care,1235.32,0
34669,7614,2023-03-27,2.0,230,Skin Care,566.13,1
34670,219,2023-05-07,,242,Digestive Health,1324.44,0
34671,7961,2023-10-16,,475,Cold & Cough,722.71,0
34672,7438,2023-07-09,,272,Pain Relief,928.51,0
34673,5360,2023-12-15,33.0,494,Heart Care,379.42,1
34674,4397,2023-11-11,,288,Skin Care,1451.7,0
34675,475,2023-09-28,32.0,433,Cold & Cough,1372.71,1
34676,5679,2023-08-21,31.0,144,Diabetes Care,195.94,1
34677,2698,2023-09-11,,336,Skin Care,1391.83,0
34678,3772,2023-08-25,1.0,139,Pain Relief,1346.35,1
34679,6849,2023-12-27,21.0,309,Diabetes Care,890.48,1
34680,3070,2023-01-02,20.0,415,Skin Care,1254.73,1
34681,311,2023-02-09,9.0,317,Pain Relief,1454.79,1
34682,6764,2023-10-20,,187,Diabetes Care,277.5,0
34683,6799,2023-06-29,,368,Pain Relief,1404.88,0
34684,6115,2023-07-01,,239,Pain Relief,1175.58,0
34685,6867,2023-10-29,3.0,343,Heart Care,338.14,1
34686,2765,2023-08-08,10.0,430,Skin Care,988.28,1
34687,708,2023-05-29,26.0,403,Pain Relief,1190.47,1
34688,3422,2023-04-05,29.0,27,Cold & Cough,642.12,1
34689,4795,2023-11-12,4.0,322,Heart Care,296.22,1
34690,5740,2023-10-23,30.0,325,Vitamins,1392.94,1
34691,6734,2023-12-19,,228,Pain Relief,422.67,0
34692,5752,2023-09-23,,481,Skin Care,374.22,0
34693,6362,2023-11-25,16.0,442,Heart Care,1486.13,1
34694,5657,2023-07-15,,188,Vitamins,1306.56,0
34695,7024,2023-06-19,,263,Heart Care,555.12,0
34696,360,2023-03-22,20.0,18,Pain Relief,316.64,1
34697,7667,2023-02-03,,186,Skin Care,1047.86,0
34698,3486,2023-04-01,10.0,276,Diabetes Care,198.78,1
34699,1726,2023-01-04,40.0,252,Digestive Health,1013.93,1
34700,4607,2023-11-19,,93,Pain Relief,1069.89,0
34701,4375,2023-08-02,17.0,123,Vitamins,154.55,1
34702,3705,2023-07-22,34.0,114,Digestive Health,309.56,1
34703,3574,2023-02-12,18.0,377,Digestive Health,1012.25,1
34704,1820,2023-12-31,41.0,248,Skin Care,752.02,1
34705,4493,2023-05-24,,388,Cold & Cough,1043.73,0
34706,7127,2023-02-13,,386,Cold & Cough,414.73,0
34707,2280,2023-01-05,,54,Diabetes Care,743.22,0
34708,6553,2023-06-24,,325,Diabetes Care,395.17,0
34709,707,2023-08-04,43.0,11,Digestive Health,1403.24,1
34710,1305,2023-04-25,,338,Pain Relief,257.28,0
34711,5655,2023-09-10,,260,Cold & Cough,873.7,0
34712,2824,2023-10-20,,118,Cold & Cough,702.05,0
34713,4178,2023-09-26,27.0,228,Skin Care,1473.29,1
34714,5838,2023-02-20,40.0,22,Skin Care,320.61,1
34715,5500,2023-03-26,,268,Vitamins,1007.79,0
34716,394,2023-01-10,,300,Pain Relief,730.04,0
34717,2214,2023-06-18,2.0,440,Pain Relief,1356.59,1
34718,5036,2023-01-17,,284,Digestive Health,341.63,0
34719,5898,2023-04-10,24.0,404,Diabetes Care,1434.51,1
34720,5948,2023-10-17,11.0,118,Digestive Health,1065.19,1
34721,1662,2023-03-12,45.0,344,Vitamins,372.99,1
34722,1969,2023-07-24,13.0,92,Vitamins,735.73,1
34723,1604,2023-07-18,,126,Digestive Health,1100.69,0
34724,4915,2024-01-01,,334,Cold & Cough,1207.48,0
34725,7045,2023-09-04,13.0,356,Skin Care,977.47,1
34726,7928,2023-04-15,,291,Heart Care,1217.74,0
34727,5632,2023-04-12,,176,Cold & Cough,1180.44,0
34728,1258,2023-04-08,,467,Pain Relief,521.33,0
34729,5494,2023-06-19,,402,Pain Relief,1202.12,0
34730,3685,2023-04-05,16.0,6,Pain Relief,1273.98,1
34731,371,2023-11-22,,387,Digestive Health,542.79,0
34732,821,2023-04-09,,168,Diabetes Care,521.34,0
34733,7590,2023-07-12,20.0,371,Pain Relief,1108.03,1
34734,6802,2023-01-04,30.0,467,Skin Care,643.38,1
34735,5401,2023-04-22,19.0,305,Diabetes Care,910.37,1
34736,2173,2023-03-22,,468,Pain Relief,1236.79,0
34737,5755,2023-04-02,11.0,381,Heart Care,547.62,1
34738,1756,2023-11-02,30.0,454,Pain Relief,373.02,1
34739,6916,2023-10-02,25.0,260,Heart Care,725.2,1
34740,7024,2023-08-29,,217,Skin Care,1016.66,0
34741,7789,2023-07-24,19.0,348,Vitamins,1086.39,1
34742,7101,2023-07-30,42.0,175,Cold & Cough,667.18,1
34743,7352,2023-10-12,,347,Heart Care,1065.46,0
34744,2684,2023-05-05,33.0,344,Skin Care,1102.19,1
34745,3364,2023-05-07,30.0,311,Skin Care,940.82,1
34746,3755,2023-02-08,2.0,379,Vitamins,722.1,1
34747,4885,2023-12-25,10.0,205,Pain Relief,440.46,1
34748,3129,2023-02-24,41.0,228,Diabetes Care,178.23,1
34749,7830,2023-09-28,,372,Vitamins,993.18,0
34750,2696,2023-02-11,23.0,104,Cold & Cough,793.0,1
34751,5657,2023-12-26,44.0,121,Skin Care,1011.14,1
34752,6568,2023-07-04,,368,Heart Care,916.29,0
34753,828,2023-09-25,,2,Digestive Health,589.58,0
34754,3460,2023-08-03,12.0,316,Cold & Cough,1046.0,1
34755,7263,2023-01-11,35.0,292,Heart Care,245.62,1
34756,6710,2023-07-27,44.0,448,Diabetes Care,196.96,1
34757,1409,2023-10-30,,471,Cold & Cough,1012.27,0
34758,1761,2023-10-31,,125,Vitamins,1215.88,0
34759,2162,2023-11-11,,147,Diabetes Care,1135.93,0
34760,7258,2023-07-22,40.0,298,Vitamins,415.42,1
34761,1831,2023-12-24,3.0,159,Skin Care,346.39,1
34762,3592,2023-08-12,42.0,269,Digestive Health,737.76,1
34763,7462,2023-02-03,,156,Skin Care,530.54,0
34764,4839,2023-08-25,17.0,118,Heart Care,825.06,1
34765,3984,2023-08-17,,453,Diabetes Care,575.72,0
34766,5651,2023-01-10,27.0,431,Skin Care,385.02,1
34767,5048,2023-04-18,32.0,146,Digestive Health,1057.14,1
34768,2871,2023-06-28,,82,Diabetes Care,961.27,0
34769,4710,2023-10-27,,180,Cold & Cough,422.32,0
34770,6526,2023-02-28,16.0,359,Digestive Health,464.49,1
34771,2199,2023-01-23,44.0,162,Diabetes Care,710.54,1
34772,7261,2023-01-15,,376,Cold & Cough,1010.96,0
34773,3943,2023-08-18,,268,Digestive Health,1276.84,0
34774,950,2023-03-20,32.0,422,Diabetes Care,625.01,1
34775,7048,2023-10-07,,401,Heart Care,689.3,0
34776,2669,2023-09-29,,102,Pain Relief,1113.96,0
34777,1951,2023-07-01,23.0,492,Cold & Cough,335.58,1
34778,1580,2023-04-16,8.0,322,Skin Care,241.28,1
34779,7202,2023-06-13,17.0,63,Pain Relief,1488.61,1
34780,5018,2023-03-03,,396,Vitamins,1018.18,0
34781,3829,2023-02-02,22.0,134,Skin Care,281.26,1
34782,6606,2023-07-28,,357,Diabetes Care,1473.36,0
34783,5349,2023-10-26,,47,Diabetes Care,453.38,0
34784,847,2023-02-16,11.0,390,Skin Care,536.7,1
34785,7272,2023-02-26,39.0,434,Diabetes Care,1333.87,1
34786,4810,2023-02-15,,52,Diabetes Care,1277.54,0
34787,6685,2023-03-30,,379,Diabetes Care,946.6,0
34788,5961,2023-07-31,18.0,172,Vitamins,869.62,1
34789,7971,2023-08-25,,328,Vitamins,1234.16,0
34790,1185,2023-03-14,39.0,360,Vitamins,608.97,1
34791,7113,2023-05-08,7.0,199,Cold & Cough,367.39,1
34792,6926,2023-07-07,,101,Cold & Cough,810.95,0
34793,7684,2023-12-01,18.0,329,Skin Care,965.97,1
34794,4688,2023-01-29,16.0,160,Digestive Health,885.67,1
34795,6101,2023-11-03,3.0,379,Diabetes Care,1242.41,1
34796,5702,2023-09-13,32.0,196,Heart Care,790.21,1
34797,3767,2023-10-19,34.0,445,Diabetes Care,991.26,1
34798,5207,2023-09-28,27.0,231,Cold & Cough,595.68,1
34799,530,2023-07-18,5.0,420,Pain Relief,963.62,1
34800,6141,2023-11-06,,248,Digestive Health,989.42,0
34801,2445,2023-08-24,24.0,180,Vitamins,242.89,1
34802,5042,2023-01-28,,129,Skin Care,621.94,0
34803,2937,2023-11-05,39.0,170,Diabetes Care,1139.05,1
34804,984,2023-03-06,,433,Pain Relief,1489.02,0
34805,6102,2023-09-10,4.0,18,Diabetes Care,439.73,1
34806,5449,2023-07-19,33.0,298,Heart Care,262.95,1
34807,5088,2023-03-17,,247,Cold & Cough,1383.33,0
34808,1223,2023-10-31,,471,Heart Care,258.52,0
34809,2594,2023-03-03,,408,Skin Care,557.55,0
34810,2298,2023-10-17,18.0,81,Skin Care,150.64,1
34811,997,2023-11-16,41.0,320,Diabetes Care,242.47,1
34812,1297,2023-10-10,25.0,237,Diabetes Care,290.34,1
34813,7468,2023-04-11,,60,Heart Care,915.97,0
34814,1854,2023-11-25,30.0,18,Digestive Health,1187.14,1
34815,1387,2023-11-05,,358,Vitamins,1069.39,0
34816,2409,2023-11-29,,155,Vitamins,1468.21,0
34817,4720,2023-10-14,,263,Pain Relief,1485.87,0
34818,2888,2023-06-06,12.0,245,Vitamins,664.94,1
34819,667,2023-09-24,44.0,51,Cold & Cough,958.67,1
34820,4291,2023-12-25,,394,Vitamins,907.82,0
34821,6768,2023-12-20,30.0,451,Pain Relief,546.8,1
34822,3546,2023-01-09,5.0,483,Diabetes Care,1174.91,1
34823,1264,2023-09-13,27.0,478,Heart Care,1250.41,1
34824,6423,2023-09-27,19.0,422,Vitamins,1158.73,1
34825,2271,2023-02-27,16.0,416,Cold & Cough,1160.66,1
34826,7978,2023-12-04,18.0,199,Cold & Cough,329.53,1
34827,6193,2023-08-01,,244,Skin Care,1247.3,0
34828,6445,2023-09-20,25.0,81,Heart Care,247.63,1
34829,3188,2023-04-24,,237,Heart Care,1482.73,0
34830,3107,2023-03-09,,94,Digestive Health,931.2,0
34831,4849,2023-01-17,,374,Pain Relief,190.79,0
34832,5680,2023-10-18,31.0,104,Digestive Health,1419.8,1
34833,2762,2023-11-19,,130,Pain Relief,1454.19,0
34834,2965,2023-05-10,,212,Heart Care,598.98,0
34835,3526,2023-07-11,32.0,225,Digestive Health,1237.46,1
34836,5181,2023-10-22,1.0,23,Heart Care,1479.21,1
34837,5656,2023-11-21,1.0,56,Cold & Cough,1179.12,1
34838,353,2023-06-26,,309,Diabetes Care,211.92,0
34839,886,2023-10-10,22.0,450,Heart Care,992.4,1
34840,1564,2023-01-16,,187,Diabetes Care,1017.31,0
34841,7604,2023-06-13,24.0,289,Cold & Cough,161.31,1
34842,1761,2023-11-23,,497,Diabetes Care,227.52,0
34843,2064,2023-09-19,,209,Diabetes Care,1170.37,0
34844,5420,2023-02-14,32.0,157,Diabetes Care,1199.9,1
34845,5234,2023-01-18,20.0,384,Skin Care,1125.34,1
34846,4009,2023-12-02,,385,Heart Care,405.88,0
34847,6072,2023-07-15,1.0,148,Pain Relief,187.28,1
34848,382,2023-10-24,16.0,402,Pain Relief,912.62,1
34849,7091,2023-12-06,,87,Pain Relief,1080.15,0
34850,4700,2023-12-11,34.0,360,Cold & Cough,783.95,1
34851,5287,2023-02-18,12.0,444,Vitamins,787.71,1
34852,2894,2023-07-27,11.0,399,Heart Care,1232.27,1
34853,2560,2023-12-03,20.0,333,Cold & Cough,1096.33,1
34854,2991,2023-12-17,,333,Cold & Cough,261.85,0
34855,4635,2023-06-28,,300,Heart Care,1073.96,0
34856,5164,2023-02-15,,247,Vitamins,1189.01,0
34857,2355,2023-06-28,1.0,412,Diabetes Care,905.9,1
34858,2523,2023-04-12,3.0,166,Cold & Cough,491.8,1
34859,902,2023-09-26,,420,Pain Relief,1479.91,0
34860,891,2023-04-19,22.0,31,Skin Care,1442.44,1
34861,4789,2023-03-16,,421,Digestive Health,1226.67,0
34862,7152,2023-07-05,,299,Skin Care,949.0,0
34863,6095,2023-12-30,18.0,443,Diabetes Care,1058.45,1
34864,1447,2023-01-14,,324,Heart Care,385.72,0
34865,394,2023-10-04,5.0,412,Diabetes Care,1226.97,1
34866,6454,2023-05-19,,473,Skin Care,579.49,0
34867,2200,2023-09-27,11.0,92,Diabetes Care,610.84,1
34868,4502,2023-05-09,,243,Pain Relief,645.01,0
34869,3131,2023-03-12,,186,Heart Care,753.7,0
34870,4981,2023-03-08,,45,Diabetes Care,570.02,0
34871,2006,2023-11-20,,476,Pain Relief,278.16,0
34872,1101,2023-05-05,23.0,382,Vitamins,167.96,1
34873,1266,2023-06-04,,301,Pain Relief,439.03,0
34874,7444,2023-01-25,5.0,327,Pain Relief,422.68,1
34875,7293,2023-02-23,26.0,397,Diabetes Care,1335.87,1
34876,1793,2023-06-25,,414,Diabetes Care,903.73,0
34877,1361,2023-07-29,,324,Pain Relief,1453.79,0
34878,1716,2023-11-20,10.0,303,Cold & Cough,874.58,1
34879,7475,2023-04-08,5.0,91,Pain Relief,781.22,1
34880,7481,2023-07-17,,400,Pain Relief,655.06,0
34881,5905,2023-06-13,,37,Heart Care,353.67,0
34882,1435,2023-02-21,,10,Cold & Cough,1191.52,0
34883,6463,2023-09-25,45.0,392,Pain Relief,824.85,1
34884,4877,2023-09-01,32.0,405,Digestive Health,799.49,1
34885,7350,2023-01-01,1.0,271,Heart Care,1267.9,1
34886,2323,2023-07-20,36.0,357,Diabetes Care,186.87,1
34887,823,2023-11-30,,404,Pain Relief,465.04,0
34888,5862,2023-08-17,33.0,206,Pain Relief,1082.95,1
34889,6300,2023-09-17,,155,Skin Care,946.0,0
34890,7623,2023-05-14,8.0,300,Diabetes Care,233.19,1
34891,6288,2023-01-17,11.0,47,Pain Relief,872.8,1
34892,6390,2023-09-08,33.0,204,Heart Care,1300.4,1
34893,40,2023-12-09,,377,Digestive Health,200.5,0
34894,3157,2023-11-27,,381,Cold & Cough,1056.68,0
34895,2618,2023-02-11,,413,Cold & Cough,323.65,0
34896,5066,2023-08-30,,62,Diabetes Care,255.41,0
34897,4197,2023-12-02,,358,Skin Care,349.11,0
34898,1219,2023-04-02,,254,Vitamins,722.02,0
34899,4389,2023-09-29,,95,Diabetes Care,1017.07,0
34900,5057,2023-09-25,,223,Vitamins,531.45,0
34901,322,2023-03-14,38.0,434,Skin Care,215.43,1
34902,713,2023-08-03,,473,Vitamins,813.64,0
34903,4308,2023-04-12,,54,Heart Care,1191.49,0
34904,2755,2023-05-10,,446,Skin Care,706.69,0
34905,5349,2023-12-31,23.0,158,Skin Care,715.87,1
34906,5335,2023-01-08,,464,Skin Care,540.33,0
34907,5262,2023-09-21,40.0,185,Digestive Health,660.82,1
34908,6639,2023-06-13,15.0,419,Cold & Cough,389.46,1
34909,6651,2023-08-31,18.0,121,Vitamins,389.91,1
34910,6853,2023-01-24,,314,Diabetes Care,211.08,0
34911,948,2023-05-15,3.0,129,Digestive Health,405.11,1
34912,7975,2023-12-11,,79,Diabetes Care,590.55,0
34913,2580,2023-02-24,,240,Skin Care,791.89,0
34914,2260,2023-09-27,10.0,258,Vitamins,1031.61,1
34915,3264,2023-11-16,,168,Skin Care,1059.0,0
34916,7465,2023-05-20,,272,Digestive Health,1498.97,0
34917,3305,2023-02-21,45.0,288,Skin Care,440.5,1
34918,2603,2023-09-28,,258,Cold & Cough,1251.52,0
34919,762,2023-07-17,16.0,206,Diabetes Care,1226.76,1
34920,7489,2023-08-19,,336,Digestive Health,278.7,0
34921,510,2023-05-12,,452,Pain Relief,1370.98,0
34922,2658,2023-06-26,,256,Skin Care,875.75,0
34923,6124,2023-08-19,10.0,470,Digestive Health,1129.92,1
34924,5619,2023-06-19,33.0,40,Skin Care,417.64,1
34925,3378,2023-04-14,,135,Diabetes Care,895.78,0
34926,7891,2023-10-06,20.0,244,Vitamins,350.87,1
34927,5641,2023-01-12,,359,Skin Care,730.56,0
34928,1097,2023-08-03,24.0,318,Diabetes Care,1212.71,1
34929,7420,2023-09-15,17.0,147,Pain Relief,835.65,1
34930,2284,2023-10-28,34.0,174,Skin Care,621.0,1
34931,2713,2023-06-25,24.0,218,Skin Care,816.19,1
34932,5639,2023-04-10,,476,Diabetes Care,872.45,0
34933,4825,2023-01-28,,84,Pain Relief,789.49,0
34934,6498,2023-07-18,11.0,436,Digestive Health,1202.78,1
34935,7153,2023-01-10,23.0,34,Skin Care,963.95,1
34936,5303,2023-04-04,19.0,453,Cold & Cough,761.08,1
34937,1479,2023-05-17,25.0,404,Skin Care,509.07,1
34938,3468,2023-04-14,19.0,49,Vitamins,1272.56,1
34939,5945,2023-04-10,,281,Digestive Health,1451.14,0
34940,1910,2023-12-08,,236,Pain Relief,492.97,0
34941,4551,2023-04-02,24.0,166,Diabetes Care,695.35,1
34942,2807,2023-04-17,,179,Cold & Cough,1414.43,0
34943,3403,2023-05-25,21.0,422,Heart Care,442.33,1
34944,6297,2023-04-21,14.0,254,Heart Care,1326.7,1
34945,2445,2023-04-16,,457,Digestive Health,1193.02,0
34946,5285,2023-06-09,,184,Digestive Health,508.71,0
34947,5200,2023-06-26,15.0,406,Pain Relief,1391.37,1
34948,7057,2023-02-10,44.0,132,Skin Care,545.31,1
34949,4378,2023-01-04,17.0,410,Diabetes Care,1115.42,1
34950,1336,2023-01-18,29.0,222,Diabetes Care,560.74,1
34951,1562,2023-11-13,19.0,286,Digestive Health,676.21,1
34952,2445,2023-10-12,,227,Skin Care,537.67,0
34953,5263,2023-10-30,,263,Diabetes Care,357.75,0
34954,6556,2023-01-25,4.0,249,Heart Care,231.76,1
34955,7760,2023-04-07,25.0,363,Pain Relief,1275.44,1
34956,6071,2023-02-22,,236,Digestive Health,697.02,0
34957,920,2023-04-10,,191,Skin Care,687.32,0
34958,6617,2023-12-25,45.0,83,Skin Care,1022.51,1
34959,7728,2023-06-27,30.0,128,Skin Care,1344.43,1
34960,3926,2023-11-05,,192,Cold & Cough,1402.33,0
34961,5092,2023-11-24,10.0,485,Digestive Health,905.41,1
34962,5700,2023-10-02,21.0,290,Skin Care,823.72,1
34963,375,2023-09-13,41.0,245,Heart Care,420.6,1
34964,4674,2023-03-26,,424,Heart Care,1342.31,0
34965,7423,2023-11-26,,219,Diabetes Care,641.09,0
34966,2788,2023-05-13,18.0,476,Diabetes Care,1375.49,1
34967,6530,2023-04-06,18.0,279,Diabetes Care,283.18,1
34968,7576,2023-06-08,,236,Heart Care,1178.8,0
34969,2405,2023-09-24,,197,Cold & Cough,946.38,0
34970,104,2023-05-25,,148,Heart Care,161.62,0
34971,666,2023-02-12,,184,Cold & Cough,229.11,0
34972,6214,2023-11-29,,491,Skin Care,183.23,0
34973,2773,2023-07-06,,80,Skin Care,1350.93,0
34974,4305,2023-03-14,21.0,437,Vitamins,926.47,1
34975,4114,2023-07-18,,263,Vitamins,427.5,0
34976,7137,2023-04-12,32.0,388,Digestive Health,634.85,1
34977,1044,2023-02-05,,453,Digestive Health,1327.84,0
34978,1917,2023-08-31,,464,Pain Relief,170.04,0
34979,4380,2023-08-31,41.0,244,Diabetes Care,340.84,1
34980,7082,2023-08-29,43.0,116,Vitamins,550.59,1
34981,3446,2023-05-13,8.0,111,Digestive Health,180.06,1
34982,3957,2023-09-30,,125,Skin Care,1254.53,0
34983,5461,2023-04-27,26.0,52,Cold & Cough,1465.54,1
34984,7424,2023-02-01,,205,Vitamins,1324.37,0
34985,1009,2023-02-11,37.0,59,Diabetes Care,526.71,1
34986,7271,2023-04-21,,193,Pain Relief,424.73,0
34987,6540,2023-01-25,28.0,499,Vitamins,1077.1,1
34988,3479,2023-07-22,4.0,495,Vitamins,1302.86,1
34989,7269,2023-03-31,,24,Vitamins,203.58,0
34990,5283,2023-01-30,,276,Vitamins,1440.67,0
34991,2735,2023-12-23,,23,Heart Care,1452.01,0
34992,2303,2023-10-30,,83,Digestive Health,461.35,0
34993,6962,2023-05-22,16.0,304,Cold & Cough,420.39,1
34994,356,2023-09-29,,292,Pain Relief,1172.0,0
34995,5962,2023-11-07,,238,Heart Care,1462.57,0
34996,2916,2023-03-25,16.0,387,Heart Care,1391.42,1
34997,7625,2023-09-07,23.0,361,Diabetes Care,1144.09,1
34998,6908,2023-05-12,8.0,440,Skin Care,508.11,1
34999,6558,2023-01-14,,354,Digestive Health,932.82,0
35000,5011,2023-10-03,19.0,359,Vitamins,1204.78,1
35001,5535,2023-06-25,5.0,363,Heart Care,1388.2,1
35002,664,2023-02-21,,65,Digestive Health,332.7,0
35003,4304,2023-10-27,,440,Skin Care,301.82,0
35004,7827,2023-06-21,,310,Skin Care,1254.97,0
35005,5332,2023-11-28,29.0,272,Pain Relief,1185.25,1
35006,1260,2023-07-12,26.0,358,Vitamins,640.26,1
35007,4145,2023-05-23,19.0,190,Vitamins,471.14,1
35008,637,2023-08-07,,417,Skin Care,198.6,0
35009,4065,2023-02-22,32.0,500,Skin Care,664.94,1
35010,1748,2023-03-12,,252,Pain Relief,278.47,0
35011,2897,2023-12-30,33.0,210,Vitamins,879.51,1
35012,3092,2023-04-13,28.0,195,Heart Care,1491.26,1
35013,3571,2023-01-26,4.0,294,Skin Care,1051.65,1
35014,1201,2023-09-09,,406,Heart Care,1363.18,0
35015,1414,2023-05-21,,225,Skin Care,1498.54,0
35016,863,2023-11-27,,17,Diabetes Care,1230.98,0
35017,1321,2023-01-03,11.0,11,Cold & Cough,1246.97,1
35018,4546,2023-02-24,40.0,216,Vitamins,150.52,1
35019,1843,2023-12-20,,76,Heart Care,328.29,0
35020,3751,2023-06-16,14.0,408,Diabetes Care,493.55,1
35021,4162,2023-12-17,,338,Cold & Cough,803.44,0
35022,6117,2023-09-03,,362,Digestive Health,531.33,0
35023,1527,2023-07-06,26.0,107,Cold & Cough,494.99,1
35024,3262,2023-11-05,,247,Skin Care,1285.9,0
35025,508,2023-09-12,7.0,392,Pain Relief,199.17,1
35026,3762,2023-08-20,,492,Cold & Cough,456.44,0
35027,5442,2023-02-26,5.0,188,Digestive Health,304.22,1
35028,3129,2023-10-28,35.0,19,Vitamins,1395.16,1
35029,340,2023-03-08,8.0,20,Vitamins,1112.95,1
35030,808,2023-08-12,,88,Digestive Health,1049.18,0
35031,7233,2023-03-06,,342,Pain Relief,1107.94,0
35032,3178,2023-02-19,,479,Skin Care,1349.5,0
35033,5677,2023-01-25,38.0,335,Digestive Health,796.03,1
35034,2244,2023-07-04,,17,Diabetes Care,393.35,0
35035,3208,2023-12-14,,494,Cold & Cough,974.56,0
35036,634,2023-07-15,41.0,163,Pain Relief,1347.08,1
35037,6132,2023-07-09,21.0,265,Heart Care,1354.76,1
35038,6184,2023-12-24,23.0,91,Heart Care,942.81,1
35039,3143,2023-03-15,15.0,494,Diabetes Care,633.96,1
35040,3238,2023-05-03,,432,Heart Care,1264.6,0
35041,4516,2023-05-13,,275,Vitamins,654.45,0
35042,4865,2023-07-14,28.0,75,Vitamins,922.19,1
35043,7331,2023-01-01,8.0,218,Cold & Cough,1424.17,1
35044,5395,2023-04-22,,290,Digestive Health,1024.59,0
35045,6807,2023-07-22,,39,Pain Relief,342.34,0
35046,981,2023-08-18,,137,Skin Care,1084.18,0
35047,795,2023-01-22,8.0,181,Diabetes Care,616.47,1
35048,4161,2023-08-09,45.0,461,Digestive Health,511.87,1
35049,1961,2023-03-07,43.0,490,Digestive Health,677.91,1
35050,2766,2023-08-09,43.0,231,Skin Care,228.68,1
35051,1709,2023-05-10,10.0,17,Heart Care,1167.36,1
35052,6179,2023-06-08,34.0,41,Heart Care,530.11,1
35053,3798,2023-09-09,24.0,312,Cold & Cough,560.57,1
35054,1041,2023-05-04,24.0,180,Diabetes Care,1484.62,1
35055,12,2023-06-20,,199,Skin Care,1244.92,0
35056,7547,2023-05-02,42.0,2,Pain Relief,212.75,1
35057,5908,2023-06-22,29.0,295,Vitamins,1193.89,1
35058,4584,2023-02-07,,314,Cold & Cough,667.08,0
35059,6185,2023-05-10,,151,Digestive Health,290.15,0
35060,7284,2023-10-12,,439,Vitamins,1288.72,0
35061,1378,2023-06-05,13.0,18,Heart Care,1050.05,1
35062,7408,2023-01-22,,231,Pain Relief,862.69,0
35063,1740,2023-05-17,14.0,139,Cold & Cough,504.15,1
35064,2516,2023-09-12,2.0,200,Cold & Cough,884.96,1
35065,7031,2023-06-09,40.0,71,Digestive Health,1210.88,1
35066,6903,2023-09-14,34.0,121,Pain Relief,1173.99,1
35067,6630,2023-06-01,,61,Vitamins,1034.85,0
35068,3977,2023-08-14,31.0,124,Vitamins,331.14,1
35069,7681,2023-05-02,,389,Heart Care,238.28,0
35070,248,2023-01-14,18.0,380,Skin Care,221.5,1
35071,1263,2023-07-09,1.0,471,Skin Care,1203.12,1
35072,787,2023-05-29,,235,Heart Care,172.66,0
